"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2010","Total","Female","35","Estimate - de jure","Final figure, complete","2012","1080620",""
"Russian Federation","2010","Total","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","2012","5200105",""
"Russian Federation","2010","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2011","5117213",""
"Russian Federation","2010","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2012","5187670",""
"Russian Federation","2010","Total","Female","36","Census - de jure - complete tabulation","Final figure, complete","2012","1052016",""
"Russian Federation","2010","Total","Female","36","Estimate - de jure","Final figure, complete","2010","1007451",""
"Russian Federation","2010","Total","Female","36","Estimate - de jure","Final figure, complete","2012","1043520",""
"Russian Federation","2010","Total","Female","37","Census - de jure - complete tabulation","Final figure, complete","2012","1028738",""
"Russian Federation","2010","Total","Female","37","Estimate - de jure","Final figure, complete","2010","1056896",""
"Russian Federation","2010","Total","Female","37","Estimate - de jure","Final figure, complete","2012","1033189",""
"Russian Federation","2010","Total","Female","38","Census - de jure - complete tabulation","Final figure, complete","2012","1030509",""
"Russian Federation","2010","Total","Female","38","Estimate - de jure","Final figure, complete","2010","997325",""
"Russian Federation","2010","Total","Female","38","Estimate - de jure","Final figure, complete","2012","1016060",""
"Russian Federation","2010","Total","Female","39","Census - de jure - complete tabulation","Final figure, complete","2012","992022",""
"Russian Federation","2010","Total","Female","39","Estimate - de jure","Final figure, complete","2010","1004739",""
"Russian Federation","2010","Total","Female","39","Estimate - de jure","Final figure, complete","2012","1014281",""
"Russian Federation","2010","Total","Female","40","Census - de jure - complete tabulation","Final figure, complete","2012","1021745",""
"Russian Federation","2010","Total","Female","40","Estimate - de jure","Final figure, complete","2010","935533",""
"Russian Federation","2010","Total","Female","40","Estimate - de jure","Final figure, complete","2012","985504",""
"Russian Federation","2010","Total","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","2012","4766405",""
"Russian Federation","2010","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2011","4749151",""
"Russian Federation","2010","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2012","4764028",""
"Russian Federation","2010","Total","Female","41","Census - de jure - complete tabulation","Final figure, complete","2012","934332",""
"Russian Federation","2010","Total","Female","41","Estimate - de jure","Final figure, complete","2010","924431",""
"Russian Federation","2010","Total","Female","41","Estimate - de jure","Final figure, complete","2012","933119",""
"Russian Federation","2010","Total","Female","42","Census - de jure - complete tabulation","Final figure, complete","2012","922369",""
"Russian Federation","2010","Total","Female","42","Estimate - de jure","Final figure, complete","2010","930830",""
"Russian Federation","2010","Total","Female","42","Estimate - de jure","Final figure, complete","2012","923785",""
"Russian Federation","2010","Total","Female","43","Census - de jure - complete tabulation","Final figure, complete","2012","924566",""
"Russian Federation","2010","Total","Female","43","Estimate - de jure","Final figure, complete","2010","968838",""
"Russian Federation","2010","Total","Female","43","Estimate - de jure","Final figure, complete","2012","937586",""
"Russian Federation","2010","Total","Female","44","Census - de jure - complete tabulation","Final figure, complete","2012","963393",""
"Russian Federation","2010","Total","Female","44","Estimate - de jure","Final figure, complete","2010","989519",""
"Russian Federation","2010","Total","Female","44","Estimate - de jure","Final figure, complete","2012","984033",""
"Russian Federation","2010","Total","Female","45","Census - de jure - complete tabulation","Final figure, complete","2012","1017547",""
"Russian Federation","2010","Total","Female","45","Estimate - de jure","Final figure, complete","2010","1045291",""
"Russian Federation","2010","Total","Female","45","Estimate - de jure","Final figure, complete","2012","1027529",""
"Russian Federation","2010","Total","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","2012","5632283",""
"Russian Federation","2010","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2011","5938526",""
"Russian Federation","2010","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2012","5738736",""
"Russian Federation","2010","Total","Female","46","Census - de jure - complete tabulation","Final figure, complete","2012","1054173",""
"Russian Federation","2010","Total","Female","46","Estimate - de jure","Final figure, complete","2010","1124852",""
"Russian Federation","2010","Total","Female","46","Estimate - de jure","Final figure, complete","2012","1080938",""
"Russian Federation","2010","Total","Female","47","Census - de jure - complete tabulation","Final figure, complete","2012","1131666",""
"Russian Federation","2010","Total","Female","47","Estimate - de jure","Final figure, complete","2010","1212459",""
"Russian Federation","2010","Total","Female","47","Estimate - de jure","Final figure, complete","2012","1147414",""
"Russian Federation","2010","Total","Female","48","Census - de jure - complete tabulation","Final figure, complete","2012","1186937",""
"Russian Federation","2010","Total","Female","48","Estimate - de jure","Final figure, complete","2010","1241900",""
"Russian Federation","2010","Total","Female","48","Estimate - de jure","Final figure, complete","2012","1203214",""
"Russian Federation","2010","Total","Female","49","Census - de jure - complete tabulation","Final figure, complete","2012","1241960",""
"Russian Federation","2010","Total","Female","49","Estimate - de jure","Final figure, complete","2010","1314024",""
"Russian Federation","2010","Total","Female","49","Estimate - de jure","Final figure, complete","2012","1279640",""
"Russian Federation","2010","Total","Female","50","Census - de jure - complete tabulation","Final figure, complete","2012","1319896",""
"Russian Federation","2010","Total","Female","50","Estimate - de jure","Final figure, complete","2010","1260172",""
"Russian Federation","2010","Total","Female","50","Estimate - de jure","Final figure, complete","2012","1290010",""
"Russian Federation","2010","Total","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","2012","6234232",""
"Russian Federation","2010","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2011","6139482",""
"Russian Federation","2010","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2012","6203597",""
"Russian Federation","2010","Total","Female","51","Census - de jure - complete tabulation","Final figure, complete","2012","1263084",""
"Russian Federation","2010","Total","Female","51","Estimate - de jure","Final figure, complete","2010","1251165",""
"Russian Federation","2010","Total","Female","51","Estimate - de jure","Final figure, complete","2012","1254347",""
"Russian Federation","2010","Total","Female","52","Census - de jure - complete tabulation","Final figure, complete","2012","1244051",""
"Russian Federation","2010","Total","Female","52","Estimate - de jure","Final figure, complete","2010","1241450",""
"Russian Federation","2010","Total","Female","52","Estimate - de jure","Final figure, complete","2012","1242619",""
"Russian Federation","2010","Total","Female","53","Census - de jure - complete tabulation","Final figure, complete","2012","1213022",""
"Russian Federation","2010","Total","Female","53","Estimate - de jure","Final figure, complete","2010","1200220",""
"Russian Federation","2010","Total","Female","53","Estimate - de jure","Final figure, complete","2012","1212329",""
"Russian Federation","2010","Total","Female","54","Census - de jure - complete tabulation","Final figure, complete","2012","1194179",""
"Russian Federation","2010","Total","Female","54","Estimate - de jure","Final figure, complete","2010","1186475",""
"Russian Federation","2010","Total","Female","54","Estimate - de jure","Final figure, complete","2012","1204291",""
"Russian Federation","2010","Total","Female","55","Census - de jure - complete tabulation","Final figure, complete","2012","1217428",""
"Russian Federation","2010","Total","Female","55","Estimate - de jure","Final figure, complete","2010","1202862",""
"Russian Federation","2010","Total","Female","55","Estimate - de jure","Final figure, complete","2012","1213611",""
"Russian Federation","2010","Total","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","2012","5670006",""
"Russian Federation","2010","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2011","5512865",""
"Russian Federation","2010","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2012","5641663",""
"Russian Federation","2010","Total","Female","56","Census - de jure - complete tabulation","Final figure, complete","2012","1184147",""
"Russian Federation","2010","Total","Female","56","Estimate - de jure","Final figure, complete","2010","1080770",""
"Russian Federation","2010","Total","Female","56","Estimate - de jure","Final figure, complete","2012","1155483",""
"Russian Federation","2010","Total","Female","57","Census - de jure - complete tabulation","Final figure, complete","2012","1094468",""
"Russian Federation","2010","Total","Female","57","Estimate - de jure","Final figure, complete","2010","1128204",""
"Russian Federation","2010","Total","Female","57","Estimate - de jure","Final figure, complete","2012","1107566",""
"Russian Federation","2010","Total","Female","58","Census - de jure - complete tabulation","Final figure, complete","2012","1115583",""
"Russian Federation","2010","Total","Female","58","Estimate - de jure","Final figure, complete","2010","1060647",""
"Russian Federation","2010","Total","Female","58","Estimate - de jure","Final figure, complete","2012","1095033",""
"Russian Federation","2010","Total","Female","59","Census - de jure - complete tabulation","Final figure, complete","2012","1058380",""
"Russian Federation","2010","Total","Female","59","Estimate - de jure","Final figure, complete","2010","1040382",""
"Russian Federation","2010","Total","Female","59","Estimate - de jure","Final figure, complete","2012","1069970",""
"Russian Federation","2010","Total","Female","60","Census - de jure - complete tabulation","Final figure, complete","2012","1068764",""
"Russian Federation","2010","Total","Female","60","Estimate - de jure","Final figure, complete","2010","1068971",""
"Russian Federation","2010","Total","Female","60","Estimate - de jure","Final figure, complete","2012","1075695",""
"Russian Federation","2010","Total","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2012","4587142",""
"Russian Federation","2010","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2011","4063024",""
"Russian Federation","2010","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2012","4412554",""
"Russian Federation","2010","Total","Female","61","Census - de jure - complete tabulation","Final figure, complete","2012","1086312",""
"Russian Federation","2010","Total","Female","61","Estimate - de jure","Final figure, complete","2010","877746",""
"Russian Federation","2010","Total","Female","61","Estimate - de jure","Final figure, complete","2012","989579",""
"Russian Federation","2010","Total","Female","62","Census - de jure - complete tabulation","Final figure, complete","2012","822971",""
"Russian Federation","2010","Total","Female","62","Estimate - de jure","Final figure, complete","2010","867397",""
"Russian Federation","2010","Total","Female","62","Estimate - de jure","Final figure, complete","2012","884835",""
"Russian Federation","2010","Total","Female","63","Census - de jure - complete tabulation","Final figure, complete","2012","908747",""
"Russian Federation","2010","Total","Female","63","Estimate - de jure","Final figure, complete","2010","778783",""
"Russian Federation","2010","Total","Female","63","Estimate - de jure","Final figure, complete","2012","830232",""
"Russian Federation","2010","Total","Female","64","Census - de jure - complete tabulation","Final figure, complete","2012","700348",""
"Russian Federation","2010","Total","Female","64","Estimate - de jure","Final figure, complete","2010","470127",""
"Russian Federation","2010","Total","Female","64","Estimate - de jure","Final figure, complete","2012","632212",""
"Russian Federation","2010","Total","Female","65","Census - de jure - complete tabulation","Final figure, complete","2012","452536",""
"Russian Federation","2010","Total","Female","65","Estimate - de jure","Final figure, complete","2010","359929",""
"Russian Federation","2010","Total","Female","65","Estimate - de jure","Final figure, complete","2012","421333",""
"Russian Federation","2010","Total","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2012","2509971",""
"Russian Federation","2010","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2011","2835403",""
"Russian Federation","2010","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2012","2660416",""
"Russian Federation","2010","Total","Female","66","Census - de jure - complete tabulation","Final figure, complete","2012","349399",""
"Russian Federation","2010","Total","Female","66","Estimate - de jure","Final figure, complete","2010","328717",""
"Russian Federation","2010","Total","Female","66","Estimate - de jure","Final figure, complete","2012","348348",""
"Russian Federation","2010","Total","Female","67","Census - de jure - complete tabulation","Final figure, complete","2012","337029",""
"Russian Federation","2010","Total","Female","67","Estimate - de jure","Final figure, complete","2010","519372",""
"Russian Federation","2010","Total","Female","67","Estimate - de jure","Final figure, complete","2012","421748",""
"Russian Federation","2010","Total","Female","68","Census - de jure - complete tabulation","Final figure, complete","2012","593158",""
"Russian Federation","2010","Total","Female","68","Estimate - de jure","Final figure, complete","2010","788191",""
"Russian Federation","2010","Total","Female","68","Estimate - de jure","Final figure, complete","2012","649813",""
"Russian Federation","2010","Total","Female","69","Census - de jure - complete tabulation","Final figure, complete","2012","777849",""
"Russian Federation","2010","Total","Female","69","Estimate - de jure","Final figure, complete","2010","839194",""
"Russian Federation","2010","Total","Female","69","Estimate - de jure","Final figure, complete","2012","819174",""
"Russian Federation","2010","Total","Female","70","Census - de jure - complete tabulation","Final figure, complete","2012","873450",""
"Russian Federation","2010","Total","Female","70","Estimate - de jure","Final figure, complete","2010","924238",""
"Russian Federation","2010","Total","Female","70","Estimate - de jure","Final figure, complete","2012","887683",""
"Russian Federation","2010","Total","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2012","4277265",""
"Russian Federation","2010","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2011","4094062",""
"Russian Federation","2010","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2012","4207093",""
"Russian Federation","2010","Total","Female","71","Census - de jure - complete tabulation","Final figure, complete","2012","939961",""
"Russian Federation","2010","Total","Female","71","Estimate - de jure","Final figure, complete","2010","922110",""
"Russian Federation","2010","Total","Female","71","Estimate - de jure","Final figure, complete","2012","924184",""
"Russian Federation","2010","Total","Female","72","Census - de jure - complete tabulation","Final figure, complete","2012","887671",""
"Russian Federation","2010","Total","Female","72","Estimate - de jure","Final figure, complete","2010","903541",""
"Russian Federation","2010","Total","Female","72","Estimate - de jure","Final figure, complete","2012","913249",""
"Russian Federation","2010","Total","Female","73","Census - de jure - complete tabulation","Final figure, complete","2012","876801",""
"Russian Federation","2010","Total","Female","73","Estimate - de jure","Final figure, complete","2010","726116",""
"Russian Federation","2010","Total","Female","73","Estimate - de jure","Final figure, complete","2012","812307",""
"Russian Federation","2010","Total","Female","74","Census - de jure - complete tabulation","Final figure, complete","2012","699382",""
"Russian Federation","2010","Total","Female","74","Estimate - de jure","Final figure, complete","2010","618057",""
"Russian Federation","2010","Total","Female","74","Estimate - de jure","Final figure, complete","2012","669672",""
"Russian Federation","2010","Total","Female","75","Census - de jure - complete tabulation","Final figure, complete","2012","582355",""
"Russian Federation","2010","Total","Female","75","Estimate - de jure","Final figure, complete","2010","481871",""
"Russian Federation","2010","Total","Female","75","Estimate - de jure","Final figure, complete","2012","546398",""
"Russian Federation","2010","Total","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2012","2483751",""
"Russian Federation","2010","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2011","2536129",""
"Russian Federation","2010","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2012","2512642",""
"Russian Federation","2010","Total","Female","76","Census - de jure - complete tabulation","Final figure, complete","2012","443449",""
"Russian Federation","2010","Total","Female","76","Estimate - de jure","Final figure, complete","2010","448632",""
"Russian Federation","2010","Total","Female","76","Estimate - de jure","Final figure, complete","2012","459063",""
"Russian Federation","2010","Total","Female","77","Census - de jure - complete tabulation","Final figure, complete","2012","450959",""
"Russian Federation","2010","Total","Female","77","Estimate - de jure","Final figure, complete","2010","547089",""
"Russian Federation","2010","Total","Female","77","Estimate - de jure","Final figure, complete","2012","483590",""
"Russian Federation","2010","Total","Female","78","Census - de jure - complete tabulation","Final figure, complete","2012","515172",""
"Russian Federation","2010","Total","Female","78","Estimate - de jure","Final figure, complete","2010","500191",""
"Russian Federation","2010","Total","Female","78","Estimate - de jure","Final figure, complete","2012","506014",""
"Russian Federation","2010","Total","Female","79","Census - de jure - complete tabulation","Final figure, complete","2012","491816",""
"Russian Federation","2010","Total","Female","79","Estimate - de jure","Final figure, complete","2010","558346",""
"Russian Federation","2010","Total","Female","79","Estimate - de jure","Final figure, complete","2012","517574",""
"Russian Federation","2010","Total","Female","80","Census - de jure - complete tabulation","Final figure, complete","2012","525966",""
"Russian Federation","2010","Total","Female","80","Estimate - de jure","Final figure, complete","2010","494133",""
"Russian Federation","2010","Total","Female","80","Estimate - de jure","Final figure, complete","2012","511638",""
"Russian Federation","2010","Total","Female","80 - 84","Census - de jure - complete tabulation","Final figure, complete","2012","2142174",""
"Russian Federation","2010","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2011","2076410",""
"Russian Federation","2010","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2012","2125710",""
"Russian Federation","2010","Total","Female","81","Census - de jure - complete tabulation","Final figure, complete","2012","459396",""
"Russian Federation","2010","Total","Female","81","Estimate - de jure","Final figure, complete","2010","491805",""
"Russian Federation","2010","Total","Female","81","Estimate - de jure","Final figure, complete","2012","479352",""
"Russian Federation","2010","Total","Female","82","Census - de jure - complete tabulation","Final figure, complete","2012","454663",""
"Russian Federation","2010","Total","Female","82","Estimate - de jure","Final figure, complete","2010","418724",""
"Russian Federation","2010","Total","Female","82","Estimate - de jure","Final figure, complete","2012","437556",""
"Russian Federation","2010","Total","Female","83","Census - de jure - complete tabulation","Final figure, complete","2012","375205",""
"Russian Federation","2010","Total","Female","83","Estimate - de jure","Final figure, complete","2010","369874",""
"Russian Federation","2010","Total","Female","83","Estimate - de jure","Final figure, complete","2012","376354",""
"Russian Federation","2010","Total","Female","84","Census - de jure - complete tabulation","Final figure, complete","2012","326944",""
"Russian Federation","2010","Total","Female","84","Estimate - de jure","Final figure, complete","2010","301874",""
"Russian Federation","2010","Total","Female","84","Estimate - de jure","Final figure, complete","2012","320810",""
"Russian Federation","2010","Total","Female","85","Census - de jure - complete tabulation","Final figure, complete","2012","268782",""
"Russian Federation","2010","Total","Female","85","Estimate - de jure","Final figure, complete","2010","254008",""
"Russian Federation","2010","Total","Female","85","Estimate - de jure","Final figure, complete","2012","263947",""
"Russian Federation","2010","Total","Female","85 - 89","Census - de jure - complete tabulation","Final figure, complete","2012","843293",""
"Russian Federation","2010","Total","Female","85 - 89","Estimate - de jure","Final figure, complete","2011","773193",""
"Russian Federation","2010","Total","Female","85 - 89","Estimate - de jure","Final figure, complete","2012","822405",""
"Russian Federation","2010","Total","Female","86","Census - de jure - complete tabulation","Final figure, complete","2012","216394",""
"Russian Federation","2010","Total","Female","86","Estimate - de jure","Final figure, complete","2010","194213",""
"Russian Federation","2010","Total","Female","86","Estimate - de jure","Final figure, complete","2012","211326",""
"Russian Federation","2010","Total","Female","87","Census - de jure - complete tabulation","Final figure, complete","2012","160226",""
"Russian Federation","2010","Total","Female","87","Estimate - de jure","Final figure, complete","2010","143850",""
"Russian Federation","2010","Total","Female","87","Estimate - de jure","Final figure, complete","2012","155674",""
"Russian Federation","2010","Total","Female","88","Census - de jure - complete tabulation","Final figure, complete","2012","114617",""
"Russian Federation","2010","Total","Female","88","Estimate - de jure","Final figure, complete","2010","100821",""
"Russian Federation","2010","Total","Female","88","Estimate - de jure","Final figure, complete","2012","110537",""
"Russian Federation","2010","Total","Female","89","Census - de jure - complete tabulation","Final figure, complete","2012","83274",""
"Russian Federation","2010","Total","Female","89","Estimate - de jure","Final figure, complete","2010","80301",""
"Russian Federation","2010","Total","Female","89","Estimate - de jure","Final figure, complete","2012","80921",""
"Russian Federation","2010","Total","Female","90","Census - de jure - complete tabulation","Final figure, complete","2012","62970",""
"Russian Federation","2010","Total","Female","90","Estimate - de jure","Final figure, complete","2010","54886",""
"Russian Federation","2010","Total","Female","90","Estimate - de jure","Final figure, complete","2012","60395",""
"Russian Federation","2010","Total","Female","90 - 94","Census - de jure - complete tabulation","Final figure, complete","2012","192127",""
"Russian Federation","2010","Total","Female","90 - 94","Estimate - de jure","Final figure, complete","2011","182636",""
"Russian Federation","2010","Total","Female","90 - 94","Estimate - de jure","Final figure, complete","2012","193919",""
"Russian Federation","2010","Total","Female","91","Census - de jure - complete tabulation","Final figure, complete","2012","48090",""
"Russian Federation","2010","Total","Female","91","Estimate - de jure","Final figure, complete","2010","54460",""
"Russian Federation","2010","Total","Female","91","Estimate - de jure","Final figure, complete","2012","51637",""
"Russian Federation","2010","Total","Female","92","Census - de jure - complete tabulation","Final figure, complete","2012","39367",""
"Russian Federation","2010","Total","Female","92","Estimate - de jure","Final figure, complete","2010","30123",""
"Russian Federation","2010","Total","Female","92","Estimate - de jure","Final figure, complete","2012","36719",""
"Russian Federation","2010","Total","Female","93","Census - de jure - complete tabulation","Final figure, complete","2012","22563",""
"Russian Federation","2010","Total","Female","93","Estimate - de jure","Final figure, complete","2010","23652",""
"Russian Federation","2010","Total","Female","93","Estimate - de jure","Final figure, complete","2012","24006",""
"Russian Federation","2010","Total","Female","94","Census - de jure - complete tabulation","Final figure, complete","2012","19137",""
"Russian Federation","2010","Total","Female","94","Estimate - de jure","Final figure, complete","2010","19515",""
"Russian Federation","2010","Total","Female","94","Estimate - de jure","Final figure, complete","2012","21164",""
"Russian Federation","2010","Total","Female","95","Census - de jure - complete tabulation","Final figure, complete","2012","17377",""
"Russian Federation","2010","Total","Female","95","Estimate - de jure","Final figure, complete","2010","18058",""
"Russian Federation","2010","Total","Female","95","Estimate - de jure","Final figure, complete","2012","18427",""
"Russian Federation","2010","Total","Female","95 - 99","Census - de jure - complete tabulation","Final figure, complete","2012","49141",""
"Russian Federation","2010","Total","Female","95 - 99","Estimate - de jure","Final figure, complete","2011","47527",""
"Russian Federation","2010","Total","Female","95 - 99","Estimate - de jure","Final figure, complete","2012","50500",""
"Russian Federation","2010","Total","Female","96","Census - de jure - complete tabulation","Final figure, complete","2012","13581",""
"Russian Federation","2010","Total","Female","96","Estimate - de jure","Final figure, complete","2010","9599",""
"Russian Federation","2010","Total","Female","96","Estimate - de jure","Final figure, complete","2012","14418",""
"Russian Federation","2010","Total","Female","97","Census - de jure - complete tabulation","Final figure, complete","2012","8756",""
"Russian Federation","2010","Total","Female","97","Estimate - de jure","Final figure, complete","2010","9913",""
"Russian Federation","2010","Total","Female","97","Estimate - de jure","Final figure, complete","2012","9053",""
"Russian Federation","2010","Total","Female","98","Census - de jure - complete tabulation","Final figure, complete","2012","5980",""
"Russian Federation","2010","Total","Female","98","Estimate - de jure","Final figure, complete","2010","4672",""
"Russian Federation","2010","Total","Female","98","Estimate - de jure","Final figure, complete","2012","6001",""
"Russian Federation","2010","Total","Female","99","Census - de jure - complete tabulation","Final figure, complete","2012","3447",""
"Russian Federation","2010","Total","Female","99","Estimate - de jure","Final figure, complete","2010","5285",""
"Russian Federation","2010","Total","Female","99","Estimate - de jure","Final figure, complete","2012","2601",""
"Russian Federation","2010","Total","Female","100","Estimate - de jure","Final figure, complete","2010","18894",""
"Russian Federation","2010","Total","Female","100 +","Census - de jure - complete tabulation","Final figure, complete","2012","5887",""
"Russian Federation","2010","Total","Female","100 +","Estimate - de jure","Final figure, complete","2010","18894",""
"Russian Federation","2010","Total","Female","100 +","Estimate - de jure","Final figure, complete","2012","6210",""
"Russian Federation","2010","Total","Female","Unknown","Census - de jure - complete tabulation","Final figure, complete","2012","17523",""
"Russian Federation","2010","Urban","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2012","105313773",""
"Russian Federation","2010","Urban","Both Sexes","Total","Estimate - de jure","Final figure, complete","2012","105241319",""
"Russian Federation","2010","Urban","Both Sexes","0","Census - de jure - complete tabulation","Final figure, complete","2012","1161020",""
"Russian Federation","2010","Urban","Both Sexes","0 - 4","Census - de jure - complete tabulation","Final figure, complete","2012","5590695",""
"Russian Federation","2010","Urban","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2012","5601467",""
"Russian Federation","2010","Urban","Both Sexes","1","Census - de jure - complete tabulation","Final figure, complete","2012","1178223",""
"Russian Federation","2010","Urban","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2012","4407794",""
"Russian Federation","2010","Urban","Both Sexes","2","Census - de jure - complete tabulation","Final figure, complete","2012","1152486",""
"Russian Federation","2010","Urban","Both Sexes","3","Census - de jure - complete tabulation","Final figure, complete","2012","1073577",""
"Russian Federation","2010","Urban","Both Sexes","4","Census - de jure - complete tabulation","Final figure, complete","2012","1025389",""
"Russian Federation","2010","Urban","Both Sexes","5","Census - de jure - complete tabulation","Final figure, complete","2012","1042300",""
"Russian Federation","2010","Urban","Both Sexes","5 - 9","Census - de jure - complete tabulation","Final figure, complete","2012","4986063",""
"Russian Federation","2010","Urban","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2012","4956511",""
"Russian Federation","2010","Urban","Both Sexes","6","Census - de jure - complete tabulation","Final figure, complete","2012","1029552",""
"Russian Federation","2010","Urban","Both Sexes","7","Census - de jure - complete tabulation","Final figure, complete","2012","1024680",""
"Russian Federation","2010","Urban","Both Sexes","8","Census - de jure - complete tabulation","Final figure, complete","2012","971045",""
"Russian Federation","2010","Urban","Both Sexes","9","Census - de jure - complete tabulation","Final figure, complete","2012","918486",""
"Russian Federation","2010","Urban","Both Sexes","10","Census - de jure - complete tabulation","Final figure, complete","2012","926138",""
"Russian Federation","2010","Urban","Both Sexes","10 - 14","Census - de jure - complete tabulation","Final figure, complete","2012","4523301",""
"Russian Federation","2010","Urban","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2012","4541780",""
"Russian Federation","2010","Urban","Both Sexes","11","Census - de jure - complete tabulation","Final figure, complete","2012","879470",""
"Russian Federation","2010","Urban","Both Sexes","12","Census - de jure - complete tabulation","Final figure, complete","2012","904634",""
"Russian Federation","2010","Urban","Both Sexes","13","Census - de jure - complete tabulation","Final figure, complete","2012","887497",""
"Russian Federation","2010","Urban","Both Sexes","14","Census - de jure - complete tabulation","Final figure, complete","2012","925562",""
"Russian Federation","2010","Urban","Both Sexes","15","Census - de jure - complete tabulation","Final figure, complete","2012","1008020",""
"Russian Federation","2010","Urban","Both Sexes","15 - 19","Census - de jure - complete tabulation","Final figure, complete","2012","6177938",""
"Russian Federation","2010","Urban","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2012","6303928",""
"Russian Federation","2010","Urban","Both Sexes","16","Census - de jure - complete tabulation","Final figure, complete","2012","1069805",""
"Russian Federation","2010","Urban","Both Sexes","17","Census - de jure - complete tabulation","Final figure, complete","2012","1152242",""
"Russian Federation","2010","Urban","Both Sexes","18","Census - de jure - complete tabulation","Final figure, complete","2012","1391301",""
"Russian Federation","2010","Urban","Both Sexes","19","Census - de jure - complete tabulation","Final figure, complete","2012","1556570",""
"Russian Federation","2010","Urban","Both Sexes","20","Census - de jure - complete tabulation","Final figure, complete","2012","1753347",""
"Russian Federation","2010","Urban","Both Sexes","20 - 24","Census - de jure - complete tabulation","Final figure, complete","2012","9176216",""
"Russian Federation","2010","Urban","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2012","9193522",""
"Russian Federation","2010","Urban","Both Sexes","21","Census - de jure - complete tabulation","Final figure, complete","2012","1767325",""
"Russian Federation","2010","Urban","Both Sexes","22","Census - de jure - complete tabulation","Final figure, complete","2012","1852235",""
"Russian Federation","2010","Urban","Both Sexes","23","Census - de jure - complete tabulation","Final figure, complete","2012","1917674",""
"Russian Federation","2010","Urban","Both Sexes","24","Census - de jure - complete tabulation","Final figure, complete","2012","1885635",""
"Russian Federation","2010","Urban","Both Sexes","25","Census - de jure - complete tabulation","Final figure, complete","2012","1896817",""
"Russian Federation","2010","Urban","Both Sexes","25 - 29","Census - de jure - complete tabulation","Final figure, complete","2012","9165129",""
"Russian Federation","2010","Urban","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2012","9159131",""
"Russian Federation","2010","Urban","Both Sexes","26","Census - de jure - complete tabulation","Final figure, complete","2012","1864982",""
"Russian Federation","2010","Urban","Both Sexes","27","Census - de jure - complete tabulation","Final figure, complete","2012","1904834",""
"Russian Federation","2010","Urban","Both Sexes","28","Census - de jure - complete tabulation","Final figure, complete","2012","1769575",""
"Russian Federation","2010","Urban","Both Sexes","29","Census - de jure - complete tabulation","Final figure, complete","2012","1728921",""
"Russian Federation","2010","Urban","Both Sexes","30","Census - de jure - complete tabulation","Final figure, complete","2012","1834936",""
"Russian Federation","2010","Urban","Both Sexes","30 - 34","Census - de jure - complete tabulation","Final figure, complete","2012","8437604",""
"Russian Federation","2010","Urban","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2012","8377569",""
"Russian Federation","2010","Urban","Both Sexes","31","Census - de jure - complete tabulation","Final figure, complete","2012","1679384",""
"Russian Federation","2010","Urban","Both Sexes","32","Census - de jure - complete tabulation","Final figure, complete","2012","1667503",""
"Russian Federation","2010","Urban","Both Sexes","33","Census - de jure - complete tabulation","Final figure, complete","2012","1614999",""
"Russian Federation","2010","Urban","Both Sexes","34","Census - de jure - complete tabulation","Final figure, complete","2012","1640782",""
