"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Uzbekistan","2001","Urban","Female","1 - 4","Estimate - de facto","Final figure, complete","2003","337449",""
"Uzbekistan","2001","Urban","Female","5 - 9","Estimate - de facto","Final figure, complete","2003","496629",""
"Uzbekistan","2001","Urban","Female","10 - 14","Estimate - de facto","Final figure, complete","2003","515707",""
"Uzbekistan","2001","Urban","Female","15 - 19","Estimate - de facto","Final figure, complete","2003","486660",""
"Uzbekistan","2001","Urban","Female","20 - 24","Estimate - de facto","Final figure, complete","2003","415978",""
"Uzbekistan","2001","Urban","Female","25 - 29","Estimate - de facto","Final figure, complete","2003","390992",""
"Uzbekistan","2001","Urban","Female","30 - 34","Estimate - de facto","Final figure, complete","2003","353253",""
"Uzbekistan","2001","Urban","Female","35 - 39","Estimate - de facto","Final figure, complete","2003","337440",""
"Uzbekistan","2001","Urban","Female","40 - 44","Estimate - de facto","Final figure, complete","2003","315295",""
"Uzbekistan","2001","Urban","Female","45 - 49","Estimate - de facto","Final figure, complete","2003","240950",""
"Uzbekistan","2001","Urban","Female","50 - 54","Estimate - de facto","Final figure, complete","2003","178939",""
"Uzbekistan","2001","Urban","Female","55 - 59","Estimate - de facto","Final figure, complete","2003","96759",""
"Uzbekistan","2001","Urban","Female","60 - 64","Estimate - de facto","Final figure, complete","2003","138694",""
"Uzbekistan","2001","Urban","Female","65 - 69","Estimate - de facto","Final figure, complete","2003","96592",""
"Uzbekistan","2001","Urban","Female","70 - 74","Estimate - de facto","Final figure, complete","2003","89602",""
"Uzbekistan","2001","Urban","Female","75 - 79","Estimate - de facto","Final figure, complete","2003","60076",""
"Uzbekistan","2001","Urban","Female","80 - 84","Estimate - de facto","Final figure, complete","2003","28409",""
"Uzbekistan","2001","Urban","Female","85 - 89","Estimate - de facto","Final figure, complete","2003","15889",""
"Uzbekistan","2001","Urban","Female","90 - 94","Estimate - de facto","Final figure, complete","2003","6376",""
"Uzbekistan","2001","Urban","Female","95 - 99","Estimate - de facto","Final figure, complete","2003","3493",""
"Uzbekistan","2001","Urban","Female","100 +","Estimate - de facto","Final figure, complete","2003","364",""
"Uzbekistan","2001","Rural","Both Sexes","Total","Estimate - de facto","Final figure, complete","2003","15708332",""
"Uzbekistan","2001","Rural","Both Sexes","0","Estimate - de facto","Final figure, complete","2003","354150",""
"Uzbekistan","2001","Rural","Both Sexes","1 - 4","Estimate - de facto","Final figure, complete","2003","1526415",""
"Uzbekistan","2001","Rural","Both Sexes","5 - 9","Estimate - de facto","Final figure, complete","2003","2222000",""
"Uzbekistan","2001","Rural","Both Sexes","10 - 14","Estimate - de facto","Final figure, complete","2003","2153445",""
"Uzbekistan","2001","Rural","Both Sexes","15 - 19","Estimate - de facto","Final figure, complete","2003","1837541",""
"Uzbekistan","2001","Rural","Both Sexes","20 - 24","Estimate - de facto","Final figure, complete","2003","1455508",""
"Uzbekistan","2001","Rural","Both Sexes","25 - 29","Estimate - de facto","Final figure, complete","2003","1242024",""
"Uzbekistan","2001","Rural","Both Sexes","30 - 34","Estimate - de facto","Final figure, complete","2003","1023458",""
"Uzbekistan","2001","Rural","Both Sexes","35 - 39","Estimate - de facto","Final figure, complete","2003","1011465",""
"Uzbekistan","2001","Rural","Both Sexes","40 - 44","Estimate - de facto","Final figure, complete","2003","866302",""
"Uzbekistan","2001","Rural","Both Sexes","45 - 49","Estimate - de facto","Final figure, complete","2003","570253",""
"Uzbekistan","2001","Rural","Both Sexes","50 - 54","Estimate - de facto","Final figure, complete","2003","356640",""
"Uzbekistan","2001","Rural","Both Sexes","55 - 59","Estimate - de facto","Final figure, complete","2003","209924",""
"Uzbekistan","2001","Rural","Both Sexes","60 - 64","Estimate - de facto","Final figure, complete","2003","299288",""
"Uzbekistan","2001","Rural","Both Sexes","65 - 69","Estimate - de facto","Final figure, complete","2003","227681",""
"Uzbekistan","2001","Rural","Both Sexes","70 - 74","Estimate - de facto","Final figure, complete","2003","178528",""
"Uzbekistan","2001","Rural","Both Sexes","75 - 79","Estimate - de facto","Final figure, complete","2003","97934",""
"Uzbekistan","2001","Rural","Both Sexes","80 - 84","Estimate - de facto","Final figure, complete","2003","39656",""
"Uzbekistan","2001","Rural","Both Sexes","85 - 89","Estimate - de facto","Final figure, complete","2003","20550",""
"Uzbekistan","2001","Rural","Both Sexes","90 - 94","Estimate - de facto","Final figure, complete","2003","10045",""
"Uzbekistan","2001","Rural","Both Sexes","95 - 99","Estimate - de facto","Final figure, complete","2003","5160",""
"Uzbekistan","2001","Rural","Both Sexes","100 +","Estimate - de facto","Final figure, complete","2003","365",""
"Uzbekistan","2001","Rural","Male","Total","Estimate - de facto","Final figure, complete","2003","7869455",""
"Uzbekistan","2001","Rural","Male","0","Estimate - de facto","Final figure, complete","2003","182015",""
"Uzbekistan","2001","Rural","Male","1 - 4","Estimate - de facto","Final figure, complete","2003","782213",""
"Uzbekistan","2001","Rural","Male","5 - 9","Estimate - de facto","Final figure, complete","2003","1134416",""
"Uzbekistan","2001","Rural","Male","10 - 14","Estimate - de facto","Final figure, complete","2003","1093803",""
"Uzbekistan","2001","Rural","Male","15 - 19","Estimate - de facto","Final figure, complete","2003","924571",""
"Uzbekistan","2001","Rural","Male","20 - 24","Estimate - de facto","Final figure, complete","2003","732650",""
"Uzbekistan","2001","Rural","Male","25 - 29","Estimate - de facto","Final figure, complete","2003","625990",""
"Uzbekistan","2001","Rural","Male","30 - 34","Estimate - de facto","Final figure, complete","2003","488522",""
"Uzbekistan","2001","Rural","Male","35 - 39","Estimate - de facto","Final figure, complete","2003","493173",""
"Uzbekistan","2001","Rural","Male","40 - 44","Estimate - de facto","Final figure, complete","2003","431320",""
"Uzbekistan","2001","Rural","Male","45 - 49","Estimate - de facto","Final figure, complete","2003","283309",""
"Uzbekistan","2001","Rural","Male","50 - 54","Estimate - de facto","Final figure, complete","2003","176565",""
"Uzbekistan","2001","Rural","Male","55 - 59","Estimate - de facto","Final figure, complete","2003","109386",""
"Uzbekistan","2001","Rural","Male","60 - 64","Estimate - de facto","Final figure, complete","2003","149713",""
"Uzbekistan","2001","Rural","Male","65 - 69","Estimate - de facto","Final figure, complete","2003","110376",""
"Uzbekistan","2001","Rural","Male","70 - 74","Estimate - de facto","Final figure, complete","2003","86366",""
"Uzbekistan","2001","Rural","Male","75 - 79","Estimate - de facto","Final figure, complete","2003","40129",""
"Uzbekistan","2001","Rural","Male","80 - 84","Estimate - de facto","Final figure, complete","2003","12730",""
"Uzbekistan","2001","Rural","Male","85 - 89","Estimate - de facto","Final figure, complete","2003","5857",""
"Uzbekistan","2001","Rural","Male","90 - 94","Estimate - de facto","Final figure, complete","2003","3446",""
"Uzbekistan","2001","Rural","Male","95 - 99","Estimate - de facto","Final figure, complete","2003","2710",""
"Uzbekistan","2001","Rural","Male","100 +","Estimate - de facto","Final figure, complete","2003","195",""
"Uzbekistan","2001","Rural","Female","Total","Estimate - de facto","Final figure, complete","2003","7838877",""
"Uzbekistan","2001","Rural","Female","0","Estimate - de facto","Final figure, complete","2003","172135",""
"Uzbekistan","2001","Rural","Female","1 - 4","Estimate - de facto","Final figure, complete","2003","744202",""
"Uzbekistan","2001","Rural","Female","5 - 9","Estimate - de facto","Final figure, complete","2003","1087584",""
"Uzbekistan","2001","Rural","Female","10 - 14","Estimate - de facto","Final figure, complete","2003","1059642",""
"Uzbekistan","2001","Rural","Female","15 - 19","Estimate - de facto","Final figure, complete","2003","912970",""
"Uzbekistan","2001","Rural","Female","20 - 24","Estimate - de facto","Final figure, complete","2003","722858",""
"Uzbekistan","2001","Rural","Female","25 - 29","Estimate - de facto","Final figure, complete","2003","616034",""
"Uzbekistan","2001","Rural","Female","30 - 34","Estimate - de facto","Final figure, complete","2003","534936",""
"Uzbekistan","2001","Rural","Female","35 - 39","Estimate - de facto","Final figure, complete","2003","518292",""
"Uzbekistan","2001","Rural","Female","40 - 44","Estimate - de facto","Final figure, complete","2003","434982",""
"Uzbekistan","2001","Rural","Female","45 - 49","Estimate - de facto","Final figure, complete","2003","286944",""
"Uzbekistan","2001","Rural","Female","50 - 54","Estimate - de facto","Final figure, complete","2003","180075",""
"Uzbekistan","2001","Rural","Female","55 - 59","Estimate - de facto","Final figure, complete","2003","100538",""
"Uzbekistan","2001","Rural","Female","60 - 64","Estimate - de facto","Final figure, complete","2003","149575",""
"Uzbekistan","2001","Rural","Female","65 - 69","Estimate - de facto","Final figure, complete","2003","117305",""
"Uzbekistan","2001","Rural","Female","70 - 74","Estimate - de facto","Final figure, complete","2003","92162",""
"Uzbekistan","2001","Rural","Female","75 - 79","Estimate - de facto","Final figure, complete","2003","57805",""
"Uzbekistan","2001","Rural","Female","80 - 84","Estimate - de facto","Final figure, complete","2003","26926",""
"Uzbekistan","2001","Rural","Female","85 - 89","Estimate - de facto","Final figure, complete","2003","14693",""
"Uzbekistan","2001","Rural","Female","90 - 94","Estimate - de facto","Final figure, complete","2003","6599",""
"Uzbekistan","2001","Rural","Female","95 - 99","Estimate - de facto","Final figure, complete","2003","2450",""
"Uzbekistan","2001","Rural","Female","100 +","Estimate - de facto","Final figure, complete","2003","170",""
"Uzbekistan","2000","Total","Both Sexes","Total","Estimate - de facto","Final figure, complete","2001","24650415",""
"Uzbekistan","2000","Total","Both Sexes","0","Estimate - de facto","Final figure, complete","2001","528542",""
"Uzbekistan","2000","Total","Both Sexes","1","Estimate - de facto","Final figure, complete","2001","535398",""
"Uzbekistan","2000","Total","Both Sexes","1 - 4","Estimate - de facto","Final figure, complete","2001","2332806",""
"Uzbekistan","2000","Total","Both Sexes","2","Estimate - de facto","Final figure, complete","2001","562813",""
"Uzbekistan","2000","Total","Both Sexes","3","Estimate - de facto","Final figure, complete","2001","602115",""
"Uzbekistan","2000","Total","Both Sexes","4","Estimate - de facto","Final figure, complete","2001","632480",""
"Uzbekistan","2000","Total","Both Sexes","5","Estimate - de facto","Final figure, complete","2001","637532",""
"Uzbekistan","2000","Total","Both Sexes","5 - 9","Estimate - de facto","Final figure, complete","2001","3275731",""
"Uzbekistan","2000","Total","Both Sexes","6","Estimate - de facto","Final figure, complete","2001","638379",""
"Uzbekistan","2000","Total","Both Sexes","7","Estimate - de facto","Final figure, complete","2001","659421",""
"Uzbekistan","2000","Total","Both Sexes","8","Estimate - de facto","Final figure, complete","2001","674963",""
"Uzbekistan","2000","Total","Both Sexes","9","Estimate - de facto","Final figure, complete","2001","665436",""
"Uzbekistan","2000","Total","Both Sexes","10","Estimate - de facto","Final figure, complete","2001","636185",""
"Uzbekistan","2000","Total","Both Sexes","10 - 14","Estimate - de facto","Final figure, complete","2001","3169935",""
"Uzbekistan","2000","Total","Both Sexes","11","Estimate - de facto","Final figure, complete","2001","628936",""
"Uzbekistan","2000","Total","Both Sexes","12","Estimate - de facto","Final figure, complete","2001","638311",""
"Uzbekistan","2000","Total","Both Sexes","13","Estimate - de facto","Final figure, complete","2001","639755",""
"Uzbekistan","2000","Total","Both Sexes","14","Estimate - de facto","Final figure, complete","2001","626748",""
"Uzbekistan","2000","Total","Both Sexes","15","Estimate - de facto","Final figure, complete","2001","597284",""
"Uzbekistan","2000","Total","Both Sexes","15 - 19","Estimate - de facto","Final figure, complete","2001","2699297",""
"Uzbekistan","2000","Total","Both Sexes","16","Estimate - de facto","Final figure, complete","2001","561042",""
"Uzbekistan","2000","Total","Both Sexes","17","Estimate - de facto","Final figure, complete","2001","531974",""
"Uzbekistan","2000","Total","Both Sexes","18","Estimate - de facto","Final figure, complete","2001","514272",""
"Uzbekistan","2000","Total","Both Sexes","19","Estimate - de facto","Final figure, complete","2001","494725",""
"Uzbekistan","2000","Total","Both Sexes","20","Estimate - de facto","Final figure, complete","2001","478076",""
"Uzbekistan","2000","Total","Both Sexes","20 - 24","Estimate - de facto","Final figure, complete","2001","2244860",""
"Uzbekistan","2000","Total","Both Sexes","21","Estimate - de facto","Final figure, complete","2001","462472",""
"Uzbekistan","2000","Total","Both Sexes","22","Estimate - de facto","Final figure, complete","2001","439646",""
"Uzbekistan","2000","Total","Both Sexes","23","Estimate - de facto","Final figure, complete","2001","434528",""
"Uzbekistan","2000","Total","Both Sexes","24","Estimate - de facto","Final figure, complete","2001","430138",""
"Uzbekistan","2000","Total","Both Sexes","25","Estimate - de facto","Final figure, complete","2001","409967",""
"Uzbekistan","2000","Total","Both Sexes","25 - 29","Estimate - de facto","Final figure, complete","2001","1993710",""
"Uzbekistan","2000","Total","Both Sexes","26","Estimate - de facto","Final figure, complete","2001","401463",""
"Uzbekistan","2000","Total","Both Sexes","27","Estimate - de facto","Final figure, complete","2001","401732",""
"Uzbekistan","2000","Total","Both Sexes","28","Estimate - de facto","Final figure, complete","2001","398062",""
"Uzbekistan","2000","Total","Both Sexes","29","Estimate - de facto","Final figure, complete","2001","382486",""
"Uzbekistan","2000","Total","Both Sexes","30","Estimate - de facto","Final figure, complete","2001","356400",""
"Uzbekistan","2000","Total","Both Sexes","30 - 34","Estimate - de facto","Final figure, complete","2001","1714462",""
"Uzbekistan","2000","Total","Both Sexes","31","Estimate - de facto","Final figure, complete","2001","346695",""
"Uzbekistan","2000","Total","Both Sexes","32","Estimate - de facto","Final figure, complete","2001","340218",""
"Uzbekistan","2000","Total","Both Sexes","33","Estimate - de facto","Final figure, complete","2001","333527",""
"Uzbekistan","2000","Total","Both Sexes","34","Estimate - de facto","Final figure, complete","2001","337622",""
"Uzbekistan","2000","Total","Both Sexes","35","Estimate - de facto","Final figure, complete","2001","336974",""
"Uzbekistan","2000","Total","Both Sexes","35 - 39","Estimate - de facto","Final figure, complete","2001","1675298",""
"Uzbekistan","2000","Total","Both Sexes","36","Estimate - de facto","Final figure, complete","2001","335879",""
"Uzbekistan","2000","Total","Both Sexes","37","Estimate - de facto","Final figure, complete","2001","335557",""
"Uzbekistan","2000","Total","Both Sexes","38","Estimate - de facto","Final figure, complete","2001","335965",""
"Uzbekistan","2000","Total","Both Sexes","39","Estimate - de facto","Final figure, complete","2001","330923",""
"Uzbekistan","2000","Total","Both Sexes","40","Estimate - de facto","Final figure, complete","2001","315054",""
"Uzbekistan","2000","Total","Both Sexes","40 - 44","Estimate - de facto","Final figure, complete","2001","1397177",""
"Uzbekistan","2000","Total","Both Sexes","41","Estimate - de facto","Final figure, complete","2001","301514",""
"Uzbekistan","2000","Total","Both Sexes","42","Estimate - de facto","Final figure, complete","2001","282461",""
"Uzbekistan","2000","Total","Both Sexes","43","Estimate - de facto","Final figure, complete","2001","259039",""
"Uzbekistan","2000","Total","Both Sexes","44","Estimate - de facto","Final figure, complete","2001","239109",""
"Uzbekistan","2000","Total","Both Sexes","45","Estimate - de facto","Final figure, complete","2001","218877",""
"Uzbekistan","2000","Total","Both Sexes","45 - 49","Estimate - de facto","Final figure, complete","2001","982317",""
"Uzbekistan","2000","Total","Both Sexes","46","Estimate - de facto","Final figure, complete","2001","201880",""
"Uzbekistan","2000","Total","Both Sexes","47","Estimate - de facto","Final figure, complete","2001","196244",""
"Uzbekistan","2000","Total","Both Sexes","48","Estimate - de facto","Final figure, complete","2001","187918",""
"Uzbekistan","2000","Total","Both Sexes","49","Estimate - de facto","Final figure, complete","2001","177398",""
"Uzbekistan","2000","Total","Both Sexes","50","Estimate - de facto","Final figure, complete","2001","159289",""
"Uzbekistan","2000","Total","Both Sexes","50 - 54","Estimate - de facto","Final figure, complete","2001","616030",""
"Uzbekistan","2000","Total","Both Sexes","51","Estimate - de facto","Final figure, complete","2001","131974",""
"Uzbekistan","2000","Total","Both Sexes","52","Estimate - de facto","Final figure, complete","2001","124317",""
"Uzbekistan","2000","Total","Both Sexes","53","Estimate - de facto","Final figure, complete","2001","113437",""
"Uzbekistan","2000","Total","Both Sexes","54","Estimate - de facto","Final figure, complete","2001","87013",""
"Uzbekistan","2000","Total","Both Sexes","55","Estimate - de facto","Final figure, complete","2001","65416",""
"Uzbekistan","2000","Total","Both Sexes","55 - 59","Estimate - de facto","Final figure, complete","2001","430086",""
"Uzbekistan","2000","Total","Both Sexes","56","Estimate - de facto","Final figure, complete","2001","61297",""
"Uzbekistan","2000","Total","Both Sexes","57","Estimate - de facto","Final figure, complete","2001","83468",""
"Uzbekistan","2000","Total","Both Sexes","58","Estimate - de facto","Final figure, complete","2001","105462",""
"Uzbekistan","2000","Total","Both Sexes","59","Estimate - de facto","Final figure, complete","2001","114443",""
"Uzbekistan","2000","Total","Both Sexes","60","Estimate - de facto","Final figure, complete","2001","120822",""
"Uzbekistan","2000","Total","Both Sexes","60 - 64","Estimate - de facto","Final figure, complete","2001","551284",""
"Uzbekistan","2000","Total","Both Sexes","61","Estimate - de facto","Final figure, complete","2001","118120",""
"Uzbekistan","2000","Total","Both Sexes","62","Estimate - de facto","Final figure, complete","2001","109923",""
"Uzbekistan","2000","Total","Both Sexes","63","Estimate - de facto","Final figure, complete","2001","106710",""
"Uzbekistan","2000","Total","Both Sexes","64","Estimate - de facto","Final figure, complete","2001","95709",""
"Uzbekistan","2000","Total","Both Sexes","65","Estimate - de facto","Final figure, complete","2001","79819",""
"Uzbekistan","2000","Total","Both Sexes","65 - 69","Estimate - de facto","Final figure, complete","2001","392589",""
"Uzbekistan","2000","Total","Both Sexes","66","Estimate - de facto","Final figure, complete","2001","76527",""
"Uzbekistan","2000","Total","Both Sexes","67","Estimate - de facto","Final figure, complete","2001","83651",""
"Uzbekistan","2000","Total","Both Sexes","68","Estimate - de facto","Final figure, complete","2001","80536",""
"Uzbekistan","2000","Total","Both Sexes","69","Estimate - de facto","Final figure, complete","2001","72056",""
"Uzbekistan","2000","Total","Both Sexes","70","Estimate - de facto","Final figure, complete","2001","74539",""
"Uzbekistan","2000","Total","Both Sexes","70 - 74","Estimate - de facto","Final figure, complete","2001","324222",""
"Uzbekistan","2000","Total","Both Sexes","71","Estimate - de facto","Final figure, complete","2001","73181",""
"Uzbekistan","2000","Total","Both Sexes","72","Estimate - de facto","Final figure, complete","2001","65729",""
"Uzbekistan","2000","Total","Both Sexes","73","Estimate - de facto","Final figure, complete","2001","60124",""
"Uzbekistan","2000","Total","Both Sexes","74","Estimate - de facto","Final figure, complete","2001","50649",""
"Uzbekistan","2000","Total","Both Sexes","75","Estimate - de facto","Final figure, complete","2001","46986",""
"Uzbekistan","2000","Total","Both Sexes","75 - 79","Estimate - de facto","Final figure, complete","2001","172189",""
"Uzbekistan","2000","Total","Both Sexes","76","Estimate - de facto","Final figure, complete","2001","39580",""
"Uzbekistan","2000","Total","Both Sexes","77","Estimate - de facto","Final figure, complete","2001","32239",""
"Uzbekistan","2000","Total","Both Sexes","78","Estimate - de facto","Final figure, complete","2001","30642",""
"Uzbekistan","2000","Total","Both Sexes","79","Estimate - de facto","Final figure, complete","2001","22742",""
"Uzbekistan","2000","Total","Both Sexes","80","Estimate - de facto","Final figure, complete","2001","19071",""
"Uzbekistan","2000","Total","Both Sexes","80 - 84","Estimate - de facto","Final figure, complete","2001","77091",""
"Uzbekistan","2000","Total","Both Sexes","81","Estimate - de facto","Final figure, complete","2001","18592",""
"Uzbekistan","2000","Total","Both Sexes","82","Estimate - de facto","Final figure, complete","2001","15126",""
"Uzbekistan","2000","Total","Both Sexes","83","Estimate - de facto","Final figure, complete","2001","13086",""
"Uzbekistan","2000","Total","Both Sexes","84","Estimate - de facto","Final figure, complete","2001","11216",""
"Uzbekistan","2000","Total","Both Sexes","85","Estimate - de facto","Final figure, complete","2001","10746",""
"Uzbekistan","2000","Total","Both Sexes","85 - 89","Estimate - de facto","Final figure, complete","2001","43886",""
"Uzbekistan","2000","Total","Both Sexes","86","Estimate - de facto","Final figure, complete","2001","8991",""
"Uzbekistan","2000","Total","Both Sexes","87","Estimate - de facto","Final figure, complete","2001","8792",""
"Uzbekistan","2000","Total","Both Sexes","88","Estimate - de facto","Final figure, complete","2001","8819",""
"Uzbekistan","2000","Total","Both Sexes","89","Estimate - de facto","Final figure, complete","2001","6538",""
"Uzbekistan","2000","Total","Both Sexes","90","Estimate - de facto","Final figure, complete","2001","6413",""
"Uzbekistan","2000","Total","Both Sexes","90 - 94","Estimate - de facto","Final figure, complete","2001","19348",""
"Uzbekistan","2000","Total","Both Sexes","91","Estimate - de facto","Final figure, complete","2001","5340",""
"Uzbekistan","2000","Total","Both Sexes","92","Estimate - de facto","Final figure, complete","2001","1985",""
"Uzbekistan","2000","Total","Both Sexes","93","Estimate - de facto","Final figure, complete","2001","2239",""
"Uzbekistan","2000","Total","Both Sexes","94","Estimate - de facto","Final figure, complete","2001","3371",""
"Uzbekistan","2000","Total","Both Sexes","95","Estimate - de facto","Final figure, complete","2001","2788",""
"Uzbekistan","2000","Total","Both Sexes","95 +","Estimate - de facto","Final figure, complete","2001","9555",""
"Uzbekistan","2000","Total","Both Sexes","96","Estimate - de facto","Final figure, complete","2001","2018",""
"Uzbekistan","2000","Total","Both Sexes","97","Estimate - de facto","Final figure, complete","2001","1845",""
"Uzbekistan","2000","Total","Both Sexes","98","Estimate - de facto","Final figure, complete","2001","1374",""
"Uzbekistan","2000","Total","Both Sexes","99","Estimate - de facto","Final figure, complete","2001","1530",""
"Uzbekistan","2000","Total","Male","Total","Estimate - de facto","Final figure, complete","2001","12278626",""
"Uzbekistan","2000","Total","Male","0","Estimate - de facto","Final figure, complete","2001","271050",""
"Uzbekistan","2000","Total","Male","1","Estimate - de facto","Final figure, complete","2001","274273",""
"Uzbekistan","2000","Total","Male","1 - 4","Estimate - de facto","Final figure, complete","2001","1196293",""
"Uzbekistan","2000","Total","Male","2","Estimate - de facto","Final figure, complete","2001","288575",""
"Uzbekistan","2000","Total","Male","3","Estimate - de facto","Final figure, complete","2001","309221",""
"Uzbekistan","2000","Total","Male","4","Estimate - de facto","Final figure, complete","2001","324224",""
"Uzbekistan","2000","Total","Male","5","Estimate - de facto","Final figure, complete","2001","325902",""
"Uzbekistan","2000","Total","Male","5 - 9","Estimate - de facto","Final figure, complete","2001","1670808",""
"Uzbekistan","2000","Total","Male","6","Estimate - de facto","Final figure, complete","2001","326210",""
"Uzbekistan","2000","Total","Male","7","Estimate - de facto","Final figure, complete","2001","336689",""
"Uzbekistan","2000","Total","Male","8","Estimate - de facto","Final figure, complete","2001","343426",""
"Uzbekistan","2000","Total","Male","9","Estimate - de facto","Final figure, complete","2001","338581",""
"Uzbekistan","2000","Total","Male","10","Estimate - de facto","Final figure, complete","2001","324695",""
"Uzbekistan","2000","Total","Male","10 - 14","Estimate - de facto","Final figure, complete","2001","1608599",""
"Uzbekistan","2000","Total","Male","11","Estimate - de facto","Final figure, complete","2001","320033",""
"Uzbekistan","2000","Total","Male","12","Estimate - de facto","Final figure, complete","2001","323354",""
"Uzbekistan","2000","Total","Male","13","Estimate - de facto","Final figure, complete","2001","323948",""
"Uzbekistan","2000","Total","Male","14","Estimate - de facto","Final figure, complete","2001","316569",""
"Uzbekistan","2000","Total","Male","15","Estimate - de facto","Final figure, complete","2001","301369",""
"Uzbekistan","2000","Total","Male","15 - 19","Estimate - de facto","Final figure, complete","2001","1361213",""
"Uzbekistan","2000","Total","Male","16","Estimate - de facto","Final figure, complete","2001","282964",""
"Uzbekistan","2000","Total","Male","17","Estimate - de facto","Final figure, complete","2001","267430",""
"Uzbekistan","2000","Total","Male","18","Estimate - de facto","Final figure, complete","2001","259314",""
"Uzbekistan","2000","Total","Male","19","Estimate - de facto","Final figure, complete","2001","250136",""
"Uzbekistan","2000","Total","Male","20","Estimate - de facto","Final figure, complete","2001","241594",""
"Uzbekistan","2000","Total","Male","20 - 24","Estimate - de facto","Final figure, complete","2001","1131051",""
"Uzbekistan","2000","Total","Male","21","Estimate - de facto","Final figure, complete","2001","233050",""
"Uzbekistan","2000","Total","Male","22","Estimate - de facto","Final figure, complete","2001","221383",""
"Uzbekistan","2000","Total","Male","23","Estimate - de facto","Final figure, complete","2001","218634",""
"Uzbekistan","2000","Total","Male","24","Estimate - de facto","Final figure, complete","2001","216390",""
"Uzbekistan","2000","Total","Male","25","Estimate - de facto","Final figure, complete","2001","206176",""
"Uzbekistan","2000","Total","Male","25 - 29","Estimate - de facto","Final figure, complete","2001","1001793",""
"Uzbekistan","2000","Total","Male","26","Estimate - de facto","Final figure, complete","2001","202642",""
"Uzbekistan","2000","Total","Male","27","Estimate - de facto","Final figure, complete","2001","203945",""
"Uzbekistan","2000","Total","Male","28","Estimate - de facto","Final figure, complete","2001","200089",""
"Uzbekistan","2000","Total","Male","29","Estimate - de facto","Final figure, complete","2001","188941",""
"Uzbekistan","2000","Total","Male","30","Estimate - de facto","Final figure, complete","2001","176463",""
"Uzbekistan","2000","Total","Male","30 - 34","Estimate - de facto","Final figure, complete","2001","841683",""
"Uzbekistan","2000","Total","Male","31","Estimate - de facto","Final figure, complete","2001","171206",""
"Uzbekistan","2000","Total","Male","32","Estimate - de facto","Final figure, complete","2001","166901",""
"Uzbekistan","2000","Total","Male","33","Estimate - de facto","Final figure, complete","2001","163228",""
"Uzbekistan","2000","Total","Male","34","Estimate - de facto","Final figure, complete","2001","163885",""
"Uzbekistan","2000","Total","Male","35","Estimate - de facto","Final figure, complete","2001","164176",""
"Uzbekistan","2000","Total","Male","35 - 39","Estimate - de facto","Final figure, complete","2001","821526",""
"Uzbekistan","2000","Total","Male","36","Estimate - de facto","Final figure, complete","2001","164183",""
"Uzbekistan","2000","Total","Male","37","Estimate - de facto","Final figure, complete","2001","164273",""
"Uzbekistan","2000","Total","Male","38","Estimate - de facto","Final figure, complete","2001","165470",""
"Uzbekistan","2000","Total","Male","39","Estimate - de facto","Final figure, complete","2001","163424",""
"Uzbekistan","2000","Total","Male","40","Estimate - de facto","Final figure, complete","2001","155172",""
"Uzbekistan","2000","Total","Male","40 - 44","Estimate - de facto","Final figure, complete","2001","688788",""
"Uzbekistan","2000","Total","Male","41","Estimate - de facto","Final figure, complete","2001","148634",""
"Uzbekistan","2000","Total","Male","42","Estimate - de facto","Final figure, complete","2001","139438",""
"Uzbekistan","2000","Total","Male","43","Estimate - de facto","Final figure, complete","2001","127599",""
"Uzbekistan","2000","Total","Male","44","Estimate - de facto","Final figure, complete","2001","117945",""
"Uzbekistan","2000","Total","Male","45","Estimate - de facto","Final figure, complete","2001","107776",""
"Uzbekistan","2000","Total","Male","45 - 49","Estimate - de facto","Final figure, complete","2001","480413",""
"Uzbekistan","2000","Total","Male","46","Estimate - de facto","Final figure, complete","2001","98910",""
"Uzbekistan","2000","Total","Male","47","Estimate - de facto","Final figure, complete","2001","95712",""
"Uzbekistan","2000","Total","Male","48","Estimate - de facto","Final figure, complete","2001","91582",""
"Uzbekistan","2000","Total","Male","49","Estimate - de facto","Final figure, complete","2001","86433",""
"Uzbekistan","2000","Total","Male","50","Estimate - de facto","Final figure, complete","2001","77431",""
"Uzbekistan","2000","Total","Male","50 - 54","Estimate - de facto","Final figure, complete","2001","298929",""
"Uzbekistan","2000","Total","Male","51","Estimate - de facto","Final figure, complete","2001","63924",""
"Uzbekistan","2000","Total","Male","52","Estimate - de facto","Final figure, complete","2001","60206",""
"Uzbekistan","2000","Total","Male","53","Estimate - de facto","Final figure, complete","2001","54979",""
"Uzbekistan","2000","Total","Male","54","Estimate - de facto","Final figure, complete","2001","42389",""
"Uzbekistan","2000","Total","Male","55","Estimate - de facto","Final figure, complete","2001","32564",""
"Uzbekistan","2000","Total","Male","55 - 59","Estimate - de facto","Final figure, complete","2001","215638",""
"Uzbekistan","2000","Total","Male","56","Estimate - de facto","Final figure, complete","2001","31309",""
"Uzbekistan","2000","Total","Male","57","Estimate - de facto","Final figure, complete","2001","42716",""
"Uzbekistan","2000","Total","Male","58","Estimate - de facto","Final figure, complete","2001","52862",""
"Uzbekistan","2000","Total","Male","59","Estimate - de facto","Final figure, complete","2001","56187",""
